MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 29, 2020 - ORL @ SAS",L,116.54,41.54,87.85,47.52,12.15,33.08,37.1,21.31,26.31,81.46,9.54,33.85,43.38,25.23,13.62,7.0,3.31,21.54,0.15
"Feb 28, 2020 - ORL vs. MIN",W,116.29,41.5,87.57,47.61,12.36,33.36,37.34,20.93,26.07,80.61,9.57,33.64,43.21,25.43,14.0,7.14,3.43,21.14,0.07
"Feb 26, 2020 - ORL @ ATL",W,117.6,42.27,88.27,48.04,12.33,33.8,36.85,20.73,25.8,80.69,9.6,34.33,43.93,26.13,14.13,7.07,3.67,21.07,0.8
"Feb 24, 2020 - ORL @ BKN",W,118.38,42.69,89.0,48.1,12.44,33.69,37.29,20.56,25.75,80.15,9.81,34.62,44.44,26.38,13.81,7.06,4.0,21.06,1.38
"Feb 21, 2020 - ORL vs. DAL",L,118.18,42.76,89.0,48.18,12.47,33.71,37.34,20.18,25.24,80.28,9.65,34.59,44.24,26.41,13.59,7.0,4.29,20.47,1.41
"Feb 12, 2020 - ORL vs. DET",W,117.5,42.67,89.83,47.69,12.28,34.22,36.43,19.89,24.89,80.21,10.0,34.44,44.44,26.11,13.28,7.22,4.17,20.56,0.44
"Feb 10, 2020 - ORL vs. ATL",W,117.42,42.74,90.16,47.59,12.26,34.32,36.26,19.68,24.53,80.66,9.95,34.58,44.53,26.53,13.26,7.53,4.32,20.32,0.63
"Feb 08, 2020 - ORL vs. MIL",L,118.3,43.1,90.4,47.84,12.55,34.5,36.82,19.55,24.4,80.5,10.15,34.4,44.55,26.85,13.15,7.6,4.35,20.0,1.05
"Feb 06, 2020 - ORL @ NYK",L,117.19,42.81,90.76,47.36,12.43,34.76,36.26,19.14,23.9,80.4,10.14,34.48,44.62,26.9,12.95,7.71,4.43,19.76,0.24
"Feb 05, 2020 - ORL @ BOS",L,116.55,42.41,90.05,47.27,12.27,34.59,35.93,19.45,24.18,80.69,10.0,34.36,44.36,26.68,13.32,7.73,4.64,19.77,0.14
"Feb 03, 2020 - ORL @ CHA",W,115.83,41.96,89.39,47.07,12.3,34.43,36.19,19.61,24.43,80.52,9.96,34.17,44.13,26.39,13.48,7.83,4.7,19.48,-0.57
"Feb 01, 2020 - ORL vs. MIA",L,115.67,42.0,89.0,47.35,12.46,34.42,36.64,19.21,24.12,79.61,9.88,33.96,43.83,26.75,13.33,7.79,4.62,19.17,-0.04
"Jan 27, 2020 - ORL @ MIA",L,114.6,41.64,88.76,47.05,12.32,34.36,36.27,19.0,23.84,79.72,9.76,33.88,43.64,26.52,13.2,7.68,4.64,19.16,-0.56
"Jan 26, 2020 - ORL vs. LAC",L,113.73,41.31,88.77,46.67,12.27,34.46,36.02,18.85,23.65,79.69,9.81,33.73,43.54,26.38,12.96,7.65,4.69,18.92,-1.35
"Jan 24, 2020 - ORL vs. BOS",L,113.11,41.04,89.0,46.26,12.07,34.37,35.49,18.96,23.96,79.29,10.04,33.52,43.56,26.41,12.74,7.7,4.78,19.07,-1.85
"Jan 22, 2020 - ORL vs. OKC",L,112.57,40.86,89.04,46.04,12.07,34.46,35.38,18.79,23.79,79.09,10.14,33.5,43.64,26.11,12.79,7.61,4.64,18.89,-2.18
"Jan 20, 2020 - ORL @ CHA",W,112.62,40.97,89.14,46.1,12.14,34.48,35.54,18.55,23.52,78.95,10.17,33.31,43.48,26.1,12.86,7.66,4.59,19.1,-2.31
"Jan 18, 2020 - ORL @ GSW",L,112.4,41.07,89.23,46.16,12.2,34.27,36.02,18.07,23.03,77.8,10.33,33.27,43.6,26.07,12.8,7.7,4.57,18.97,-1.47
"Jan 16, 2020 - ORL @ LAC",L,111.84,41.0,89.13,46.13,12.1,34.16,35.8,17.74,22.71,77.27,10.29,33.39,43.68,25.9,12.87,7.68,4.58,18.74,-1.87
"Jan 15, 2020 - ORL @ LAL",W,111.31,40.84,89.22,45.91,12.16,34.41,35.72,17.47,22.5,76.62,10.16,33.47,43.62,25.84,12.75,7.56,4.56,18.81,-2.66
"Jan 13, 2020 - ORL @ SAC",W,111.55,40.91,89.36,45.9,12.09,34.15,35.8,17.64,22.7,76.7,10.24,33.52,43.76,25.73,12.76,7.64,4.48,18.7,-2.55
"Jan 10, 2020 - ORL @ PHX",L,111.62,40.88,89.44,45.83,12.0,34.0,35.66,17.85,22.91,76.89,10.29,33.53,43.82,25.47,12.62,7.59,4.5,18.5,-2.41
"Jan 08, 2020 - ORL vs. WAS",W,111.11,40.66,89.43,45.58,11.91,33.97,35.42,17.89,22.94,76.96,10.4,33.57,43.97,25.17,12.71,7.63,4.54,18.63,-2.46
"Jan 06, 2020 - ORL vs. BKN",W,111.44,40.72,89.36,45.69,11.86,33.78,35.47,18.14,23.25,77.03,10.47,33.69,44.17,25.14,12.83,7.92,4.5,18.69,-1.44
"Jan 04, 2020 - ORL vs. UTA",L,111.16,40.57,89.14,45.62,11.76,33.57,35.34,18.27,23.46,76.95,10.49,34.11,44.59,25.03,13.03,7.92,4.46,18.7,-1.08
"Jan 03, 2020 - ORL vs. MIA",W,110.76,40.5,89.03,45.6,11.74,33.66,35.19,18.03,23.16,76.9,10.45,34.18,44.63,24.92,12.95,7.87,4.47,18.53,-1.39
"Jan 01, 2020 - ORL @ WAS",W,110.62,40.31,88.82,45.47,11.77,33.69,35.24,18.23,23.31,77.23,10.36,34.26,44.62,24.92,12.9,7.95,4.46,18.49,-0.85
"Dec 30, 2019 - ORL vs. ATL",L,110.9,40.42,88.97,45.52,11.78,33.65,35.3,18.27,23.4,77.15,10.38,34.42,44.8,24.93,12.8,8.03,4.5,18.55,-0.3
"Dec 28, 2019 - ORL @ MIL",L,110.46,40.34,88.98,45.42,11.61,33.44,34.92,18.17,23.41,76.69,10.39,34.29,44.68,24.85,12.71,8.05,4.54,18.51,-0.49
"Dec 27, 2019 - ORL vs. PHI",W,110.21,40.21,88.93,45.3,11.67,33.48,35.05,18.12,23.31,76.87,10.26,34.17,44.43,24.76,12.67,8.24,4.6,18.48,-0.74
"Dec 23, 2019 - ORL vs. CHI",W,109.93,40.14,88.91,45.22,11.63,33.4,35.0,18.02,23.3,76.5,10.26,34.26,44.51,24.79,12.74,8.14,4.6,18.53,-0.7
"Dec 20, 2019 - ORL @ POR",L,109.77,40.11,88.73,45.29,11.59,33.23,35.08,17.95,23.3,76.24,10.16,34.39,44.55,24.75,12.75,8.18,4.8,18.45,-0.5
"Dec 18, 2019 - ORL @ DEN",L,109.62,40.09,89.11,45.1,11.49,33.11,34.86,17.96,23.36,76.08,10.33,34.29,44.62,24.67,12.69,8.31,4.8,18.4,-0.82
"Dec 17, 2019 - ORL @ UTA",L,109.5,40.02,89.07,45.04,11.48,33.02,34.93,17.98,23.3,76.4,10.28,34.13,44.41,24.67,12.7,8.33,4.8,18.41,-1.0
"Dec 15, 2019 - ORL @ NOP",W,109.34,40.06,89.15,45.05,11.38,33.06,34.61,17.83,23.13,76.33,10.15,34.19,44.34,24.6,12.49,8.28,4.81,18.4,-1.13
"Dec 13, 2019 - ORL vs. HOU",L,109.77,40.19,89.15,45.19,11.5,33.08,34.93,17.9,23.19,76.42,10.1,34.12,44.23,24.75,12.44,8.27,4.75,18.33,-0.88
"Dec 11, 2019 - ORL vs. LAL",L,109.71,40.18,89.18,45.16,11.57,33.16,35.04,17.78,23.04,76.39,10.16,33.92,44.08,24.73,12.33,8.16,4.78,18.27,-1.33
"Dec 09, 2019 - ORL @ MIL",L,109.26,40.06,89.02,45.1,11.5,33.02,34.96,17.64,22.92,76.16,10.12,33.9,44.02,24.64,12.38,8.2,4.78,18.24,-1.48
"Dec 06, 2019 - ORL @ CLE",W,109.1,39.96,89.08,44.96,11.47,32.98,34.91,17.71,22.98,76.25,10.1,33.92,44.02,24.63,12.37,8.2,4.88,18.24,-1.63
"Dec 04, 2019 - ORL vs. PHX",W,108.79,39.81,88.94,44.84,11.42,32.85,34.9,17.75,22.98,76.46,10.1,33.9,44.0,24.52,12.46,8.23,4.96,18.13,-1.48
"Dec 03, 2019 - ORL @ WAS",W,109.15,39.98,88.87,45.08,11.47,32.7,35.3,17.72,22.92,76.52,10.11,33.91,44.02,24.57,12.58,8.25,5.0,18.15,-1.19
"Dec 01, 2019 - ORL vs. GSW",W,109.48,40.09,88.89,45.2,11.54,32.67,35.54,17.76,23.0,76.48,10.07,34.02,44.09,24.59,12.59,8.15,4.98,18.15,-1.04
"Nov 29, 2019 - ORL vs. TOR",L,109.31,40.04,88.85,45.15,11.53,32.67,35.5,17.71,22.98,76.33,10.11,34.05,44.16,24.53,12.64,8.13,5.04,18.18,-0.95
"Nov 27, 2019 - ORL @ CLE",W,108.84,39.8,88.66,44.96,11.45,32.61,35.3,17.79,23.05,76.42,10.16,34.14,44.3,24.39,12.84,8.16,5.14,18.2,-1.05
"Nov 25, 2019 - ORL @ DET",L,108.96,39.89,88.74,45.02,11.46,32.61,35.32,17.72,22.95,76.53,10.09,34.04,44.12,24.37,12.81,8.25,5.16,18.26,-0.82
"Nov 23, 2019 - ORL @ IND",L,108.6,39.76,88.66,44.9,11.4,32.48,35.26,17.69,22.93,76.46,10.05,34.02,44.07,24.21,12.76,8.24,5.19,18.31,-1.07
"Nov 20, 2019 - ORL @ TOR",L,108.56,39.81,88.71,44.93,11.42,32.46,35.37,17.51,22.69,76.48,10.0,33.88,43.88,24.2,12.78,8.29,5.19,18.27,-1.14
"Nov 17, 2019 - ORL vs. WAS",W,108.37,39.73,88.75,44.82,11.38,32.45,35.25,17.52,22.78,76.28,10.1,33.77,43.87,24.23,12.8,8.3,5.23,18.23,-1.38
"Nov 15, 2019 - ORL vs. SAS",W,108.64,39.79,88.72,44.9,11.44,32.54,35.32,17.62,22.84,76.54,10.11,33.89,44.0,24.25,12.82,8.25,5.2,18.18,-1.3
"Nov 13, 2019 - ORL vs. PHI",W,108.68,39.73,88.69,44.84,11.45,32.48,35.42,17.77,23.02,76.59,10.18,33.89,44.06,24.21,12.77,8.21,5.19,18.1,-1.24
"Nov 10, 2019 - ORL vs. IND",L,108.73,39.7,88.65,44.83,11.43,32.48,35.35,17.9,23.19,76.59,10.16,33.97,44.13,24.25,12.78,8.17,5.14,18.16,-0.98
"Nov 08, 2019 - ORL vs. MEM",W,108.62,39.72,88.66,44.85,11.48,32.53,35.45,17.7,22.92,76.69,10.11,33.91,44.02,24.3,12.75,8.12,5.23,18.03,-1.08
"Nov 06, 2019 - ORL @ DAL",L,108.77,39.78,88.72,44.89,11.42,32.46,35.29,17.78,22.98,76.82,10.14,34.08,44.22,24.29,12.69,8.15,5.31,18.02,-0.57
"Nov 05, 2019 - ORL @ OKC",L,108.73,39.77,88.59,44.95,11.33,32.33,35.13,17.85,23.06,76.85,10.14,34.08,44.21,24.3,12.77,8.24,5.38,18.2,-0.58
"Nov 02, 2019 - ORL vs. DEN",L,108.51,39.66,88.49,44.86,11.21,32.18,34.81,17.99,23.18,77.0,10.22,34.12,44.34,24.16,12.79,8.19,5.42,18.28,-0.69
"Nov 01, 2019 - ORL vs. MIL",L,108.19,39.62,88.46,44.83,11.13,32.13,34.61,17.82,23.0,76.81,10.22,34.16,44.38,24.13,12.84,8.19,5.44,18.38,-0.74
"Oct 30, 2019 - ORL vs. NYK",W,107.94,39.54,88.49,44.72,11.14,32.2,34.57,17.72,22.91,76.63,10.22,34.1,44.32,24.09,12.88,8.19,5.41,18.35,-1.19
"Oct 28, 2019 - ORL @ TOR",L,107.76,39.5,88.49,44.69,11.16,32.2,34.62,17.6,22.76,76.61,10.27,34.16,44.43,24.09,12.83,8.14,5.41,18.33,-1.0
"Oct 26, 2019 - ORL @ ATL",L,107.58,39.42,88.49,44.59,11.17,32.3,34.56,17.56,22.69,76.7,10.24,34.23,44.46,24.06,12.87,8.15,5.42,18.35,-1.11
"Oct 23, 2019 - ORL vs. CLE",W,107.46,39.36,88.64,44.47,11.08,32.28,34.31,17.65,22.74,76.92,10.33,34.15,44.49,23.93,12.83,8.15,5.44,18.31,-1.15
