MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 12, 2020 - NYK vs. WAS",L,111.0,42.18,86.82,48.59,8.18,23.09,34.92,18.45,26.27,70.39,11.91,34.82,46.73,24.09,14.45,7.18,5.55,20.55,-3.91
"Feb 09, 2020 - NYK @ ATL",L,109.75,41.67,86.92,47.95,7.75,23.08,33.09,18.67,26.5,70.56,12.08,35.08,47.17,23.67,15.08,7.42,5.33,21.08,-5.08
"Feb 08, 2020 - NYK @ DET",W,111.69,42.46,88.69,47.9,8.15,23.92,33.48,18.62,26.38,70.67,12.31,35.54,47.85,24.15,15.31,7.77,5.38,21.69,-5.08
"Feb 06, 2020 - NYK vs. ORL",W,110.5,42.14,88.43,47.67,8.14,23.79,33.69,18.07,25.71,70.24,12.57,35.21,47.79,24.14,15.29,7.57,5.43,21.64,-4.5
"Feb 03, 2020 - NYK @ CLE",W,110.13,42.2,88.67,47.61,8.0,23.53,33.45,17.73,25.27,70.12,12.4,34.8,47.2,24.33,15.2,7.87,5.4,21.73,-4.07
"Feb 01, 2020 - NYK @ IND",W,111.94,43.12,89.5,48.13,8.12,23.69,33.76,17.56,25.0,70.2,12.38,34.75,47.12,24.88,15.0,8.06,5.12,21.5,-3.5
"Jan 29, 2020 - NYK vs. MEM",L,110.76,42.59,89.06,47.74,8.06,23.82,33.36,17.53,24.88,70.42,12.47,35.24,47.71,24.53,14.88,7.88,4.88,21.41,-2.88
"Jan 28, 2020 - NYK @ CHA",L,110.5,42.39,89.17,47.47,8.11,24.06,33.29,17.61,25.11,70.14,12.39,35.22,47.61,24.61,15.06,7.94,4.94,21.44,-3.89
"Jan 26, 2020 - NYK vs. BKN",W,109.53,42.16,89.0,47.29,8.16,24.47,33.02,17.05,24.37,69.8,12.16,35.16,47.32,24.21,15.0,7.79,5.05,21.68,-3.95
"Jan 24, 2020 - NYK vs. TOR",L,109.55,42.5,89.15,47.6,8.05,24.2,32.95,16.5,23.8,68.62,12.25,35.1,47.35,23.95,15.0,7.75,5.2,21.75,-3.1
"Jan 22, 2020 - NYK vs. LAL",L,109.67,42.48,88.95,47.68,8.29,24.76,33.1,16.43,23.67,68.75,12.33,34.95,47.29,24.05,15.05,7.62,5.14,21.71,-3.24
"Jan 20, 2020 - NYK @ CLE",W,108.86,42.18,88.91,47.37,8.41,25.18,33.06,16.09,23.18,68.77,12.36,34.91,47.27,24.05,15.14,7.45,5.09,21.77,-3.45
"Jan 18, 2020 - NYK vs. PHI",L,108.74,42.13,88.74,47.41,8.43,25.09,33.33,16.04,22.91,69.62,12.13,35.22,47.35,23.74,14.91,7.39,5.26,21.57,-2.43
"Jan 16, 2020 - NYK vs. PHX",L,107.83,41.83,88.71,47.09,8.33,25.08,32.94,15.83,22.71,69.26,12.12,35.25,47.38,23.58,14.88,7.25,5.25,21.42,-2.46
"Jan 14, 2020 - NYK @ MIL",L,107.44,41.64,88.76,46.85,8.32,25.12,32.85,15.84,22.76,69.16,12.04,35.04,47.08,23.48,15.0,7.44,5.16,21.4,-3.28
"Jan 12, 2020 - NYK vs. MIA",W,107.23,41.42,89.27,46.41,8.42,25.58,32.73,15.96,22.88,69.31,12.04,35.12,47.15,23.58,14.85,7.42,5.08,21.38,-4.15
"Jan 10, 2020 - NYK vs. NOP",L,107.85,41.59,89.3,46.58,8.44,25.78,32.59,16.22,23.07,69.79,11.96,34.89,46.85,23.59,14.52,7.56,5.0,21.44,-3.89
"Jan 08, 2020 - NYK @ UTA",L,107.96,41.75,89.68,46.56,8.32,25.82,32.09,16.14,22.96,69.79,12.04,34.79,46.82,23.68,14.46,7.75,4.86,21.25,-4.18
"Jan 07, 2020 - NYK @ LAL",L,107.83,41.76,89.93,46.45,8.34,25.79,32.22,15.97,22.55,70.83,12.1,34.52,46.62,23.48,14.28,7.59,4.72,21.1,-4.86
"Jan 05, 2020 - NYK @ LAC",L,107.13,41.6,90.1,46.2,8.2,25.6,31.82,15.73,22.33,70.35,12.2,34.43,46.63,23.2,14.33,7.67,4.67,21.07,-5.7
"Jan 03, 2020 - NYK @ PHX",L,107.94,41.81,89.9,46.55,8.32,25.52,32.47,16.0,22.81,70.17,12.06,34.26,46.32,23.16,14.39,7.77,4.65,21.23,-5.61
"Jan 01, 2020 - NYK vs. POR",W,108.06,41.78,89.97,46.49,8.38,25.88,32.3,16.12,23.03,70.07,12.09,34.41,46.5,23.03,14.41,7.75,4.72,21.38,-5.69
"Dec 28, 2019 - NYK @ WAS",W,108.33,41.94,90.21,46.53,8.55,26.18,32.5,15.91,22.76,69.89,12.0,34.76,46.76,23.21,14.18,7.61,4.76,21.15,-4.79
"Dec 26, 2019 - NYK @ BKN",W,108.29,41.82,90.06,46.48,8.62,26.32,32.59,16.03,22.85,70.1,11.97,35.06,47.03,23.26,14.41,7.53,4.76,21.26,-4.44
"Dec 23, 2019 - NYK vs. WAS",L,107.89,41.69,90.11,46.3,8.63,26.4,32.55,15.89,22.63,70.19,12.0,35.4,47.4,23.06,14.4,7.49,4.69,21.43,-3.97
"Dec 21, 2019 - NYK vs. MIL",L,108.08,41.75,90.19,46.33,8.81,26.67,32.8,15.78,22.42,70.46,11.97,35.33,47.31,23.22,14.39,7.39,4.83,21.53,-4.03
"Dec 20, 2019 - NYK @ MIA",L,107.92,41.68,90.38,46.16,8.81,26.76,32.72,15.76,22.38,70.49,11.89,35.41,47.3,23.22,14.41,7.46,4.86,21.68,-4.49
"Dec 17, 2019 - NYK vs. ATL",W,108.08,41.66,90.47,46.09,8.84,26.95,32.64,15.92,22.66,70.39,11.92,35.21,47.13,23.21,14.24,7.55,4.79,21.76,-4.76
"Dec 15, 2019 - NYK @ DEN",L,108.97,41.95,90.59,46.34,8.95,26.97,32.99,16.13,22.87,70.57,11.95,35.38,47.33,23.38,14.18,7.54,4.82,21.74,-4.05
"Dec 13, 2019 - NYK @ SAC",W,108.88,42.0,90.67,46.35,8.93,27.1,32.79,15.95,22.55,71.05,12.0,35.33,47.33,23.3,14.1,7.58,4.75,21.68,-4.1
"Dec 11, 2019 - NYK @ GSW",W,108.73,42.05,90.78,46.35,8.93,27.17,32.72,15.71,22.24,70.78,12.05,35.29,47.34,23.32,13.98,7.56,4.71,21.59,-3.95
"Dec 10, 2019 - NYK @ POR",L,109.1,42.07,90.76,46.39,9.0,27.21,32.93,15.95,22.52,70.92,12.05,35.55,47.6,23.36,14.1,7.5,4.76,21.64,-3.81
"Dec 07, 2019 - NYK vs. IND",L,108.58,41.84,90.77,46.13,8.95,27.47,32.59,15.95,22.6,70.7,12.02,35.56,47.58,23.19,14.02,7.44,4.72,21.56,-4.37
"Dec 05, 2019 - NYK vs. DEN",L,108.45,41.77,90.89,46.0,8.98,27.55,32.58,15.93,22.57,70.72,12.09,35.59,47.68,23.2,13.95,7.52,4.75,21.39,-4.3
"Dec 02, 2019 - NYK @ MIL",L,108.09,41.6,90.71,45.89,8.98,27.69,32.45,15.91,22.58,70.59,11.93,35.42,47.36,23.2,13.96,7.56,4.8,21.27,-5.02
"Dec 01, 2019 - NYK vs. BOS",L,107.65,41.3,90.72,45.56,9.0,27.93,32.3,16.04,22.8,70.51,11.98,35.26,47.24,22.98,13.87,7.48,4.85,21.26,-5.87
"Nov 29, 2019 - NYK vs. PHI",L,107.57,41.17,90.4,45.57,8.98,27.89,32.27,16.26,23.11,70.5,11.89,35.17,47.06,22.81,13.91,7.47,4.87,21.34,-5.94
"Nov 27, 2019 - NYK @ TOR",L,107.31,41.02,90.15,45.53,8.96,27.73,32.43,16.31,23.31,70.24,11.83,35.02,46.85,22.62,13.92,7.42,4.85,21.58,-5.94
"Nov 24, 2019 - NYK vs. BKN",L,107.12,40.86,90.1,45.37,9.02,28.0,32.37,16.39,23.33,70.5,11.9,34.92,46.82,22.55,14.0,7.39,4.84,21.49,-6.39
"Nov 23, 2019 - NYK vs. SAS",L,107.0,40.78,89.9,45.39,9.2,28.14,32.75,16.24,23.18,70.22,11.84,34.9,46.74,22.54,14.1,7.36,4.82,21.64,-6.3
"Nov 20, 2019 - NYK @ PHI",L,106.94,40.76,89.96,45.34,9.31,28.37,32.84,16.1,23.02,70.02,11.8,34.75,46.55,22.69,14.04,7.45,4.78,21.65,-6.31
"Nov 18, 2019 - NYK vs. CLE",W,106.88,40.75,89.85,45.38,9.38,28.31,33.21,16.0,22.87,70.08,11.71,34.75,46.46,22.58,14.04,7.46,4.81,21.71,-6.29
"Nov 16, 2019 - NYK vs. CHA",L,107.19,40.81,90.0,45.38,9.36,28.21,33.24,16.21,23.09,70.21,11.85,34.62,46.47,22.47,13.91,7.47,4.91,21.75,-5.83
"Nov 14, 2019 - NYK vs. DAL",W,107.09,40.78,89.93,45.37,9.3,28.06,33.18,16.24,23.09,70.36,11.87,34.63,46.5,22.46,13.85,7.43,4.83,21.74,-5.74
"Nov 12, 2019 - NYK @ CHI",L,107.07,40.8,90.0,45.36,9.36,28.09,33.36,16.11,22.87,70.57,11.93,34.69,46.62,22.42,13.87,7.4,4.78,21.84,-5.58
"Nov 10, 2019 - NYK vs. CLE",L,106.98,40.71,89.96,45.28,9.38,28.16,33.33,16.18,23.02,70.46,11.95,34.52,46.46,22.5,13.95,7.48,4.71,21.95,-5.8
"Nov 08, 2019 - NYK @ DAL",W,106.63,40.54,89.89,45.12,9.37,28.21,33.25,16.18,23.05,70.35,12.04,34.53,46.56,22.44,14.07,7.54,4.77,22.02,-6.07
"Nov 06, 2019 - NYK @ DET",L,106.62,40.48,89.88,45.06,9.45,28.21,33.54,16.21,23.19,70.14,12.07,34.66,46.72,22.38,14.03,7.57,4.74,21.98,-5.9
"Nov 03, 2019 - NYK vs. SAC",L,106.54,40.46,89.71,45.12,9.47,28.15,33.72,16.15,23.15,70.0,11.95,34.49,46.44,22.41,14.03,7.59,4.73,21.95,-6.14
"Nov 01, 2019 - NYK @ BOS",L,106.3,40.32,89.55,45.04,9.45,28.2,33.58,16.22,23.28,69.91,11.9,34.4,46.3,22.33,14.02,7.57,4.73,21.97,-6.38
"Oct 30, 2019 - NYK @ ORL",L,106.23,40.26,89.61,44.95,9.52,28.36,33.64,16.18,23.25,69.85,11.97,34.41,46.38,22.33,14.0,7.59,4.72,21.98,-6.31
"Oct 28, 2019 - NYK vs. CHI",W,105.85,40.11,89.48,44.84,9.48,28.4,33.46,16.15,23.19,69.86,11.94,34.4,46.34,22.27,13.95,7.48,4.81,21.87,-6.4
"Oct 26, 2019 - NYK vs. BOS",L,105.84,40.08,89.51,44.79,9.48,28.41,33.42,16.21,23.33,69.74,12.14,34.46,46.6,22.22,14.0,7.41,4.83,21.83,-6.19
"Oct 25, 2019 - NYK @ BKN",L,105.67,39.94,89.39,44.68,9.44,28.39,33.3,16.36,23.5,69.85,12.2,34.53,46.73,22.11,14.16,7.41,4.81,21.89,-6.45
"Oct 23, 2019 - NYK @ SAS",L,105.72,39.91,89.26,44.71,9.55,28.34,33.84,16.35,23.57,69.65,12.15,34.46,46.62,22.03,14.34,7.51,4.8,22.03,-6.42
